Catch,Header,CruiseLocalID,HaulGear,HaulNumber,CatchDataType,CatchSpeciesCode,CatchSpeciesValidity,CatchSpeciesCategory,CatchSpeciesCategoryNumber,CatchWeightUnit,CatchSpeciesCategoryWeight,CatchSpeciesSex,CatchSubsampledNumber,CatchSubsamplingFactor,CatchSubsampleWeight,CatchLengthCode,CatchLengthClass,CatchLengthType,CatchNumberAtLength,CatchWeightAtLength
Catch,Record,20159001,PEL,17,R,126417,1,1,305,kg,70.09472237164546,,305,1,70.09472237164546,halfcm,165,1,7,195.3
Catch,Record,20159001,PEL,17,R,126417,1,1,305,kg,70.09472237164546,,305,1,70.09472237164546,halfcm,170,1,7,213.5
Catch,Record,20159001,PEL,17,R,126417,1,1,305,kg,70.09472237164546,,305,1,70.09472237164546,halfcm,175,1,2,65.0
Catch,Record,20159001,PEL,17,R,126417,1,1,305,kg,70.09472237164546,,305,1,70.09472237164546,halfcm,180,1,4,142.4
Catch,Record,20159001,PEL,17,R,126417,1,1,305,kg,70.09472237164546,,305,1,70.09472237164546,halfcm,185,1,2,78.6
Catch,Record,20159001,PEL,17,R,126417,1,1,305,kg,70.09472237164546,,305,1,70.09472237164546,halfcm,190,1,1,43.5
Catch,Record,20159001,PEL,17,R,126417,1,1,305,kg,70.09472237164546,,305,1,70.09472237164546,halfcm,195,1,1,49.0
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,75,1,1,3.5
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,95,1,2,12.6
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,100,1,12,76.0
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,105,1,49,87.0
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,110,1,77,95.0
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,115,1,28,106.0
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,120,1,13,112.0
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,125,1,18,122.0
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,130,1,23,133.0
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,135,1,13,147.0
Catch,Record,20159001,PEL,17,R,126425,1,1,241,kg,18.092245532245535,,241,1,18.092245532245535,halfcm,140,1,5,76.0
Catch,Record,20159001,PEL,18,R,127186,1,1,1,kg,0.174,,1,1,0.174,cm,280,1,1,
Catch,Record,20159001,PEL,18,R,126505,1,1,60,kg,25.78667698103054,,60,1,25.78667698103054,cm,30,1,1,
Catch,Record,20159001,PEL,18,R,126505,1,1,60,kg,25.78667698103054,,60,1,25.78667698103054,cm,40,1,3,
Catch,Record,20159001,PEL,18,R,126505,1,1,60,kg,25.78667698103054,,60,1,25.78667698103054,cm,50,1,21,
Catch,Record,20159001,PEL,18,R,126505,1,1,60,kg,25.78667698103054,,60,1,25.78667698103054,cm,60,1,35,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,55,1,1,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,60,1,1,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,70,1,4,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,75,1,11,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,80,1,6,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,85,1,2,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,90,1,1,4.0
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,95,1,5,13.0
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,105,1,1,7.0
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,120,1,2,22.6
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,125,1,25,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,130,1,39,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,135,1,78,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,140,1,46,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,145,1,27,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,150,1,14,
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,155,1,10,85.2
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,160,1,5,119.5
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,165,1,8,204.0
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,170,1,1,26.0
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,175,1,1,32.0
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,180,1,3,108.6
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,190,1,1,41.0
Catch,Record,20159001,PEL,18,R,126417,1,1,293,kg,39.337599219695946,,293,1,39.337599219695946,halfcm,195,1,1,41.5
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,65,1,1,2.0
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,80,1,2,6.6
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,95,1,1,6.5
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,100,1,4,31.2
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,105,1,24,23.4
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,110,1,24,
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,115,1,6,10.0
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,120,1,2,23.6
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,125,1,4,
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,130,1,5,
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,135,1,6,
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,140,1,2,31.0
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,145,1,2,31.0
Catch,Record,20159001,PEL,18,R,126425,1,1,84,kg,2.090176913762949,,84,1,2.090176913762949,halfcm,150,1,1,17.5
Catch,Record,20159001,PEL,19,R,127123,1,1,1,kg,0.22630407724512502,,1,1,0.22630407724512502,cm,260,1,1,
Catch,Record,20159001,PEL,19,R,126505,1,1,94,kg,22.064647531399693,,94,1,22.064647531399693,cm,30,1,1,
Catch,Record,20159001,PEL,19,R,126505,1,1,94,kg,22.064647531399693,,94,1,22.064647531399693,cm,40,1,2,
Catch,Record,20159001,PEL,19,R,126505,1,1,94,kg,22.064647531399693,,94,1,22.064647531399693,cm,50,1,17,
Catch,Record,20159001,PEL,19,R,126505,1,1,94,kg,22.064647531399693,,94,1,22.064647531399693,cm,60,1,68,
Catch,Record,20159001,PEL,19,R,126505,1,1,94,kg,22.064647531399693,,94,1,22.064647531399693,cm,70,1,6,
Catch,Record,20159001,PEL,19,R,126507,1,1,1,kg,0.003771734620752084,,1,1,0.003771734620752084,cm,50,1,1,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,55,1,1,2.0
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,60,1,4,3.0
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,65,1,13,1.0
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,70,1,15,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,75,1,31,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,80,1,47,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,85,1,23,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,90,1,14,9.0
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,95,1,19,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,100,1,14,31.0
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,105,1,10,58.4
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,110,1,3,23.4
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,115,1,1,8.5
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,125,1,6,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,130,1,34,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,135,1,31,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,140,1,34,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,145,1,14,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,150,1,3,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,155,1,6,
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,160,1,7,87.2
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,170,1,1,29.5
Catch,Record,20159001,PEL,19,R,126417,1,1,332,kg,72.64360879568514,,332,1,72.64360879568514,halfcm,180,1,1,35.5
Catch,Record,20159001,PEL,19,R,126425,1,1,21,kg,0.8674989627729792,,21,1,0.8674989627729792,halfcm,60,1,1,1.5
Catch,Record,20159001,PEL,19,R,126425,1,1,21,kg,0.8674989627729792,,21,1,0.8674989627729792,halfcm,70,1,1,2.0
Catch,Record,20159001,PEL,19,R,126425,1,1,21,kg,0.8674989627729792,,21,1,0.8674989627729792,halfcm,80,1,1,3.0
Catch,Record,20159001,PEL,19,R,126425,1,1,21,kg,0.8674989627729792,,21,1,0.8674989627729792,halfcm,105,1,2,
Catch,Record,20159001,PEL,19,R,126425,1,1,21,kg,0.8674989627729792,,21,1,0.8674989627729792,halfcm,110,1,2,
Catch,Record,20159001,PEL,19,R,126425,1,1,21,kg,0.8674989627729792,,21,1,0.8674989627729792,halfcm,125,1,2,
Catch,Record,20159001,PEL,19,R,126425,1,1,21,kg,0.8674989627729792,,21,1,0.8674989627729792,halfcm,130,1,5,
Catch,Record,20159001,PEL,19,R,126425,1,1,21,kg,0.8674989627729792,,21,1,0.8674989627729792,halfcm,135,1,3,
Catch,Record,20159001,PEL,19,R,126425,1,1,21,kg,0.8674989627729792,,21,1,0.8674989627729792,halfcm,140,1,4,57.2
Catch,Record,20159001,PEL,20,R,127385,1,1,2,kg,0.002,,2,1,0.002,cm,100,1,2,
Catch,Record,20159001,PEL,20,R,126736,1,1,1,kg,0.034,,1,1,0.034,cm,190,1,1,
Catch,Record,20159001,PEL,20,R,126756,1,1,1,kg,0.012,,1,1,0.012,cm,160,1,1,
Catch,Record,20159001,PEL,20,R,126505,1,1,91,kg,16.547735218740165,,91,1,16.547735218740165,cm,30,1,16,
Catch,Record,20159001,PEL,20,R,126505,1,1,91,kg,16.547735218740165,,91,1,16.547735218740165,cm,40,1,16,
Catch,Record,20159001,PEL,20,R,126505,1,1,91,kg,16.547735218740165,,91,1,16.547735218740165,cm,50,1,16,
Catch,Record,20159001,PEL,20,R,126505,1,1,91,kg,16.547735218740165,,91,1,16.547735218740165,cm,60,1,43,
Catch,Record,20159001,PEL,20,R,126507,1,1,13,kg,0.12891947304527673,,13,1,0.12891947304527673,cm,40,1,1,
Catch,Record,20159001,PEL,20,R,126507,1,1,13,kg,0.12891947304527673,,13,1,0.12891947304527673,cm,50,1,12,
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,40,1,1,0.5
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,60,1,7,1.5
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,65,1,32,1.5
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,70,1,51,2.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,75,1,58,3.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,80,1,16,3.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,85,1,6,3.5
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,90,1,2,3.5
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,105,1,3,20.1
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,110,1,9,73.8
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,115,1,29,107.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,120,1,34,104.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,125,1,30,121.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,130,1,10,130.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,135,1,11,131.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,140,1,6,93.6
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,145,1,2,34.6
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,150,1,3,58.5
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,155,1,1,19.5
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,160,1,2,42.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,165,1,5,122.0
Catch,Record,20159001,PEL,20,R,126417,1,1,319,kg,99.36007958275256,,319,1,99.36007958275256,halfcm,170,1,1,27.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,60,1,1,1.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,65,1,12,6.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,70,1,43,6.9
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,75,1,47,9.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,80,1,8,9.6
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,85,1,1,4.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,90,1,3,13.5
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,95,1,3,18.6
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,100,1,19,70.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,105,1,23,77.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,110,1,5,45.5
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,115,1,3,24.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,120,1,3,32.4
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,125,1,2,23.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,130,1,1,11.0
Catch,Record,20159001,PEL,20,R,126425,1,1,176,kg,79.8379879501821,,176,1,79.8379879501821,halfcm,135,1,2,25.6
Catch,Record,20159001,PEL,21,R,126505,1,1,97,kg,0.6539278131634819,,97,1,0.6539278131634819,cm,20,1,2,
Catch,Record,20159001,PEL,21,R,126505,1,1,97,kg,0.6539278131634819,,97,1,0.6539278131634819,cm,30,1,7,
Catch,Record,20159001,PEL,21,R,126505,1,1,97,kg,0.6539278131634819,,97,1,0.6539278131634819,cm,40,1,8,
Catch,Record,20159001,PEL,21,R,126505,1,1,97,kg,0.6539278131634819,,97,1,0.6539278131634819,cm,50,1,68,
Catch,Record,20159001,PEL,21,R,126505,1,1,97,kg,0.6539278131634819,,97,1,0.6539278131634819,cm,60,1,10,
Catch,Record,20159001,PEL,21,R,126505,1,1,97,kg,0.6539278131634819,,97,1,0.6539278131634819,cm,70,1,2,
Catch,Record,20159001,PEL,21,R,126507,1,1,4,kg,0.012384996461429583,,4,1,0.012384996461429583,cm,30,1,1,
Catch,Record,20159001,PEL,21,R,126507,1,1,4,kg,0.012384996461429583,,4,1,0.012384996461429583,cm,50,1,3,
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,70,1,9,2.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,75,1,6,2.5
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,80,1,3,3.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,85,1,3,4.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,100,1,2,9.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,105,1,5,34.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,110,1,29,80.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,115,1,62,89.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,120,1,55,103.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,125,1,33,109.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,130,1,16,130.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,135,1,11,142.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,140,1,8,135.2
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,145,1,10,159.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,150,1,20,181.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,155,1,13,199.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,160,1,13,219.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,165,1,10,246.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,175,1,1,37.5
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,180,1,2,73.0
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,185,1,3,119.4
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,195,1,4,180.4
Catch,Record,20159001,PEL,21,R,126417,1,1,319,kg,54.22151450813872,,319,1,54.22151450813872,halfcm,200,1,1,48.5
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,60,1,1,1.5
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,65,1,2,3.6
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,70,1,2,4.6
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,75,1,10,7.5
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,80,1,4,9.0
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,90,1,1,5.0
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,95,1,34,17.4
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,100,1,62,67.0
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,105,1,23,73.0
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,110,1,5,44.0
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,115,1,4,38.0
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,120,1,3,27.6
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,125,1,5,52.5
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,130,1,3,35.1
Catch,Record,20159001,PEL,21,R,126425,1,1,160,kg,27.04883227176221,,160,1,27.04883227176221,halfcm,135,1,1,13.5
Catch,Record,20159001,PEL,22,R,127214,1,1,2,kg,0.309,,2,1,0.309,cm,110,1,1,
Catch,Record,20159001,PEL,22,R,127214,1,1,2,kg,0.309,,2,1,0.309,cm,170,1,1,
Catch,Record,20159001,PEL,22,R,126505,1,1,92,kg,16.524143072434025,,92,1,16.524143072434025,cm,30,1,1,
Catch,Record,20159001,PEL,22,R,126505,1,1,92,kg,16.524143072434025,,92,1,16.524143072434025,cm,50,1,80,
Catch,Record,20159001,PEL,22,R,126505,1,1,92,kg,16.524143072434025,,92,1,16.524143072434025,cm,60,1,11,
Catch,Record,20159001,PEL,22,R,126507,1,1,35,kg,0.20725196395934203,,35,1,0.20725196395934203,cm,40,1,7,
Catch,Record,20159001,PEL,22,R,126507,1,1,35,kg,0.20725196395934203,,35,1,0.20725196395934203,cm,50,1,28,
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,70,1,1,2.0
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,75,1,3,2.5
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,95,1,1,6.5
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,100,1,1,4.5
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,105,1,16,75.0
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,110,1,45,82.0
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,115,1,88,91.0
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,120,1,73,99.0
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,125,1,59,110.0
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,130,1,16,126.0
